"ID";"UID DA TOMADA";"TIPO DE CARREGAMENTO";"ESTADO DO POSTO";"CIDADE";"MORADA";"OPERADOR";"MOBICHARGER";"NÍVEL DE TENSÃO";"TARIFA 1";"TARIFA 2";"TARIFA 3";"TIPO DE TOMADA";"FORMATO DA TOMADA";"POTÊNCIA DA TOMADA (kW)";"ESTADO DA TOMADA";"ÚLTIMA ATUALIZAÇÃO"
"ESP-00003";"";"Semirrápido";"Disponível";"Espinho";"Rua 19, 1978";"IBD - Iberdrola";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:32.552Z"
"ESP-00003";"";"Semirrápido";"Disponível";"Espinho";"Rua 19, 1978";"IBD - Iberdrola";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:32.552Z"
"ESP-00004";"";"Semirrápido";"Disponível";"Espinho";"BURGUER KING Espinho - Rua de Santa Cruz";"EDP - EDP Comercial";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:46.934Z"
"ESP-00004";"";"Semirrápido";"Disponível";"Espinho";"BURGUER KING Espinho - Rua de Santa Cruz";"EDP - EDP Comercial";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:46.934Z"
"ESP-00006";"";"Rápido";"Disponível";"Espinho";"R. 20 nº 1";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:45.627Z"
"ESP-00006";"";"Rápido";"Disponível";"Espinho";"R. 20 nº 1";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:45.627Z"
"ESP-00006";"";"Rápido";"Disponível";"Espinho";"R. 20 nº 1";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:45.627Z"
"ESP-00008";"";"Rápido";"Disponível";"Espinho";"Avenida 24, nº 316";"REP - Repsol";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:58:57.170Z"
"ESP-00008";"";"Rápido";"Disponível";"Espinho";"Avenida 24, nº 316";"REP - Repsol";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:58:57.170Z"
"ESP-00008";"";"Rápido";"Disponível";"Espinho";"Avenida 24, nº 316";"REP - Repsol";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:58:57.170Z"
"ESP-00011";"";"Rápido";"Disponível";"Espinho";"R. 20 1286,";"ATL - Atlante";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T20:00:00.443Z"
"ESP-00011";"";"Rápido";"Disponível";"Espinho";"R. 20 1286,";"ATL - Atlante";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:00.443Z"
"ESP-00011";"";"Rápido";"Disponível";"Espinho";"R. 20 1286,";"ATL - Atlante";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:00.443Z"
"ESP-00012";"";"Rápido";"Disponível";"Espinho";"Rua 43";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:58:49.114Z"
"ESP-00012";"";"Rápido";"Disponível";"Espinho";"Rua 43";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:58:49.114Z"
"ESP-00013";"";"Semirrápido";"Disponível";"Espinho";"Lugar de Sales";"GLP - Galp";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:58:50.778Z"
"ESP-00013";"";"Semirrápido";"Disponível";"Espinho";"Lugar de Sales";"GLP - Galp";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:58:50.778Z"
"ESP-90001";"";"Semirrápido";"Disponível";"Espinho";"Rua 11";"HRZ - Power Dot";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:09.138Z"
"ESP-90001";"";"Semirrápido";"Disponível";"Espinho";"Rua 11";"HRZ - Power Dot";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T20:00:09.138Z"
"ETR-00001";"";"Rápido";"Disponível";"Estarreja";"A1 km 255 (Sentido Norte/Sul)";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:06.082Z"
"ETR-00001";"";"Rápido";"Disponível";"Estarreja";"A1 km 255 (Sentido Norte/Sul)";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:06.082Z"
"ETR-00001";"";"Rápido";"Disponível";"Estarreja";"A1 km 255 (Sentido Norte/Sul)";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:06.082Z"
"ETR-00002";"";"Rápido";"Disponível";"Estarreja";"A1 km 255 (Sentido Sul/Norte)";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:09.581Z"
"ETR-00002";"";"Rápido";"Disponível";"Estarreja";"A1 km 255 (Sentido Sul/Norte)";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:09.581Z"
"ETR-00002";"";"Rápido";"Disponível";"Estarreja";"A1 km 255 (Sentido Sul/Norte)";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:09.581Z"
"ETR-00006";"";"Rápido";"Disponível";"Estarreja";"R. Des. Oliveira Pinto";"HRZ - Power Dot";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:15.174Z"
"ETR-00006";"";"Rápido";"Disponível";"Estarreja";"R. Des. Oliveira Pinto";"HRZ - Power Dot";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:15.174Z"
"ETR-00006";"";"Rápido";"Disponível";"Estarreja";"R. Des. Oliveira Pinto";"HRZ - Power Dot";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:15.174Z"
"ETR-00007";"";"Ultrarrápido";"Em uso";"Estarreja";"A1, km 254,9 sentido Sul-Norte";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T20:00:24.216Z"
"ETR-00007";"";"Ultrarrápido";"Em uso";"Estarreja";"A1, km 254,9 sentido Sul-Norte";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Fora de Serviço";"2024-03-12T20:00:24.216Z"
"ETR-00009";"";"Ultrarrápido";"Disponível";"Estarreja";"Área de Serviço - Antuã, A1,  km 254,9";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:11.412Z"
"ETR-00009";"";"Ultrarrápido";"Disponível";"Estarreja";"Área de Serviço - Antuã, A1,  km 254,9";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T20:00:11.412Z"
"ETR-00010";"";"Rápido";"Disponível";"Estarreja";"Área de Serviço - Antuã, A1,  km 254,9";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:20.891Z"
"ETR-00010";"";"Rápido";"Disponível";"Estarreja";"Área de Serviço - Antuã, A1,  km 254,9";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:20.891Z"
"ETR-00010";"";"Rápido";"Disponível";"Estarreja";"Área de Serviço - Antuã, A1,  km 254,9";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:20.891Z"
"ETR-00011";"";"Rápido";"Disponível";"Estarreja";"A1 km 254,9, sentido Sul - Norte";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:33.248Z"
"ETR-00011";"";"Rápido";"Disponível";"Estarreja";"A1 km 254,9, sentido Sul - Norte";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:33.248Z"
"ETR-00011";"";"Rápido";"Disponível";"Estarreja";"A1 km 254,9, sentido Sul - Norte";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:33.248Z"
"ETR-00013";"";"Rápido";"Disponível";"Estarreja";"Estrada N109 741";"EDP - EDP Comercial";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:23.127Z"
"ETR-00013";"";"Rápido";"Disponível";"Estarreja";"Estrada N109 741";"EDP - EDP Comercial";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:23.127Z"
"ETR-00014";"";"Rápido";"Disponível";"Estarreja";"Tv. Dr. Tavares Silva 1,";"ATL - Atlante";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T20:00:38.700Z"
"ETR-00014";"";"Rápido";"Disponível";"Estarreja";"Tv. Dr. Tavares Silva 1,";"ATL - Atlante";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:38.700Z"
"ETR-00015";"";"Semirrápido";"Disponível";"Estarreja";"Rua Dr. Souto Alves 134";"KLS - KLC Serviços";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:09.230Z"
"ETR-00016";"";"Rápido";"Disponível";"Estarreja";"Rua Alexandre Miranda";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:07.239Z"
"ETR-00016";"";"Rápido";"Disponível";"Estarreja";"Rua Alexandre Miranda";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:07.239Z"
"ETZ-00005";"";"Semirrápido";"Disponível";"Estremoz";"Intermarche Estremoz";"MLT - Mobiletric";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:32.682Z"
"ETZ-00005";"";"Semirrápido";"Disponível";"Estremoz";"Intermarche Estremoz";"MLT - Mobiletric";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:32.682Z"
"ETZ-00011";"";"Rápido";"Disponível";"Estremoz";"Estrada N4, km 141 sentido Elvas-Lisboa";"GLG - Galp";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:23.338Z"
"ETZ-00011";"";"Rápido";"Disponível";"Estremoz";"Estrada N4, km 141 sentido Elvas-Lisboa";"GLG - Galp";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:23.338Z"
"ETZ-00011";"";"Rápido";"Disponível";"Estremoz";"Estrada N4, km 141 sentido Elvas-Lisboa";"GLG - Galp";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:23.338Z"
"ETZ-00012";"";"Rápido";"Disponível";"Estremoz";"Zona Industrial - Apartado 10 - Santa Maria";"MLT - Mobiletric";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:17.120Z"
"ETZ-00012";"";"Rápido";"Disponível";"Estremoz";"Zona Industrial - Apartado 10 - Santa Maria";"MLT - Mobiletric";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:17.120Z"
"ETZ-00014";"";"Semirrápido";"Disponível";"Estremoz";"Rua Machado dos Santos, 8";"TRK - WowPlug";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:57.577Z"
"ETZ-00014";"";"Semirrápido";"Disponível";"Estremoz";"Rua Machado dos Santos, 8";"TRK - WowPlug";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:57.577Z"
"ETZ-00015";"";"Semirrápido";"Disponível";"Estremoz";"Rossio MarquÃªs de Pombal";"TRK - WowPlug";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:57.376Z"
"ETZ-00015";"";"Semirrápido";"Disponível";"Estremoz";"Rossio MarquÃªs de Pombal";"TRK - WowPlug";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:57.376Z"
"ETZ-00016";"";"Semirrápido";"Disponível";"Estremoz";"Rua João Sousa Carvalho, 16";"TRK - WowPlug";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:32.078Z"
"ETZ-00016";"";"Semirrápido";"Disponível";"Estremoz";"Rua João Sousa Carvalho, 16";"TRK - WowPlug";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:32.078Z"
"ETZ-00017";"";"Semirrápido";"Disponível";"Estremoz";"Largo Dragões de Olivença";"TRK - WowPlug";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:58:47.381Z"
"ETZ-00017";"";"Semirrápido";"Disponível";"Estremoz";"Largo Dragões de Olivença";"TRK - WowPlug";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:58:47.381Z"
"ETZ-00018";"";"Semirrápido";"Disponível";"Estremoz";"Rua António José de Almeida, 7";"TRK - WowPlug";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:58:45.607Z"
"ETZ-00018";"";"Semirrápido";"Disponível";"Estremoz";"Rua António José de Almeida, 7";"TRK - WowPlug";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:58:45.607Z"
"ETZ-00020";"";"Semirrápido";"Disponível";"Estremoz";"Herdade das Servas S/N";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:05.446Z"
"ETZ-00020";"";"Semirrápido";"Disponível";"Estremoz";"Herdade das Servas S/N";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:05.446Z"
"ETZ-00022";"";"Semirrápido";"Disponível";"Estremoz";"R. da Fonte do Imperador EN 4";"HRZ - Power Dot";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:51.206Z"
"ETZ-00022";"";"Semirrápido";"Disponível";"Estremoz";"R. da Fonte do Imperador EN 4";"HRZ - Power Dot";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:51.206Z"
"ETZ-00023";"";"Rápido";"Disponível";"Estremoz";"Rua 20 de Janeiro - Bairro de Santo António";"ATL - Atlante";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:09.818Z"
"ETZ-00023";"";"Rápido";"Disponível";"Estremoz";"Rua 20 de Janeiro - Bairro de Santo António";"ATL - Atlante";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:09.818Z"
"ETZ-00024";"";"Rápido";"Disponível";"Estremoz";"Estrada Nacional n.18";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:42.993Z"
"ETZ-00024";"";"Rápido";"Disponível";"Estremoz";"Estrada Nacional n.18";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:42.993Z"
"ETZ-00025";"";"Ultrarrápido";"Disponível";"Estremoz";"Area de servicio, Cepsa Estremoz Norte";"IOY - IONITY";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T18:23:44.000Z"
"ETZ-00025";"";"Ultrarrápido";"Disponível";"Estremoz";"Area de servicio, Cepsa Estremoz Norte";"IOY - IONITY";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T18:23:44.000Z"
"ETZ-00026";"";"Ultrarrápido";"Disponível";"Estremoz";"Area de servicio, Cepsa Estremoz Sul";"IOY - IONITY";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T18:45:22.000Z"
"ETZ-00026";"";"Ultrarrápido";"Disponível";"Estremoz";"Area de servicio, Cepsa Estremoz Sul";"IOY - IONITY";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T18:45:22.000Z"
"ETZ-00027";"";"Semirrápido";"Disponível";"Estremoz";"EM504 17";"EDP - EDP Comercial";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:06.723Z"
"ETZ-00027";"";"Semirrápido";"Disponível";"Estremoz";"EM504 17";"EDP - EDP Comercial";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:06.723Z"
"ETZ-90001";"";"Semirrápido";"Disponível";"Estremoz";"Avenida Rainha Santa Isabel";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-07T14:53:35.113Z"
"ETZ-90001";"";"Semirrápido";"Disponível";"Estremoz";"Avenida Rainha Santa Isabel";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-07T14:53:35.113Z"
"EVR-00011";"";"Rápido";"Offline";"Évora";"Rua do Chafariz Del Rei";"EDP - EDP Comercial";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Offline";"2024-03-08T20:30:02.154Z"
"EVR-00011";"";"Rápido";"Offline";"Évora";"Rua do Chafariz Del Rei";"EDP - EDP Comercial";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Offline";"2024-03-08T20:30:02.154Z"
"EVR-00011";"";"Rápido";"Offline";"Évora";"Rua do Chafariz Del Rei";"EDP - EDP Comercial";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Offline";"2024-03-08T20:30:02.154Z"
"EVR-00012";"";"Semirrápido";"Disponível";"Évora";"Hotel Pestana Pousada Convento Évora";"EDP - EDP Comercial";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:19.338Z"
"EVR-00013";"";"Semirrápido";"Disponível";"Évora";"Hotel Pestana Pousada Convento Évora";"EDP - EDP Comercial";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:22.457Z"
"EVR-00014";"";"Semirrápido";"Disponível";"Évora";"Hotel Vila Galé Evora";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:58.841Z"
"EVR-00015";"";"Semirrápido";"Em uso";"Évora";"Hotel Vila Galé Evora";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T19:59:35.104Z"
"EVR-00016";"";"Semirrápido";"Disponível";"Évora";"Ecorkhotel Évora";"VEI - Veimonte – Comércio de Veículos de Montemor, Lda";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:53.040Z"
"EVR-00016";"";"Semirrápido";"Disponível";"Évora";"Ecorkhotel Évora";"VEI - Veimonte – Comércio de Veículos de Montemor, Lda";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:53.040Z"
"EVR-00018";"";"Rápido";"Disponível";"Évora";"Avenida Túlio Espanca";"HRZ - Power Dot";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:33.553Z"
"EVR-00018";"";"Rápido";"Disponível";"Évora";"Avenida Túlio Espanca";"HRZ - Power Dot";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:33.553Z"
"EVR-00018";"";"Rápido";"Disponível";"Évora";"Avenida Túlio Espanca";"HRZ - Power Dot";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:33.553Z"
"EVR-00019";"";"Semirrápido";"Disponível";"Évora";"Rua Dionísio de Aires Moleiro";"HRZ - Power Dot";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:16.839Z"
"EVR-00019";"";"Semirrápido";"Disponível";"Évora";"Rua Dionísio de Aires Moleiro";"HRZ - Power Dot";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:16.839Z"
"EVR-00021";"";"Rápido";"Disponível";"Évora";"R. da Quinta da Alcântara";"HRZ - Power Dot";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:44.070Z"
"EVR-00021";"";"Rápido";"Disponível";"Évora";"R. da Quinta da Alcântara";"HRZ - Power Dot";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:44.070Z"
"EVR-00021";"";"Rápido";"Disponível";"Évora";"R. da Quinta da Alcântara";"HRZ - Power Dot";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:44.070Z"
"EVR-00022";"";"Ultrarrápido";"Disponível";"Évora";"RUA DA BARBA RALA N1-A";"MOO - MOON-POWER";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:18.651Z"
"EVR-00022";"";"Ultrarrápido";"Disponível";"Évora";"RUA DA BARBA RALA N1-A";"MOO - MOON-POWER";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:18.651Z"
"EVR-00022";"";"Ultrarrápido";"Disponível";"Évora";"RUA DA BARBA RALA N1-A";"MOO - MOON-POWER";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:18.651Z"
"EVR-00023";"";"Semirrápido";"Disponível";"Évora";"Évora Hotel - Av. Túlio Espanca";"VEI - Veimonte – Comércio de Veículos de Montemor, Lda";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:58.110Z"
"EVR-00023";"";"Semirrápido";"Disponível";"Évora";"Évora Hotel - Av. Túlio Espanca";"VEI - Veimonte – Comércio de Veículos de Montemor, Lda";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:58.110Z"
"EVR-00024";"";"Semirrápido";"Disponível";"Évora";"Everybody Fitness - Rua Luís Adelino Fonseca";"VEI - Veimonte – Comércio de Veículos de Montemor, Lda";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:34.492Z"
"EVR-00024";"";"Semirrápido";"Disponível";"Évora";"Everybody Fitness - Rua Luís Adelino Fonseca";"VEI - Veimonte – Comércio de Veículos de Montemor, Lda";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:34.492Z"
"EVR-00025";"";"Rápido";"Offline";"Évora";"Estrada Nacional 114 Km 4,5";"KLC - KLC - Kilometer Low Cost";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Offline";"2023-09-15T15:18:16.813Z"
"EVR-00025";"";"Rápido";"Offline";"Évora";"Estrada Nacional 114 Km 4,5";"KLC - KLC - Kilometer Low Cost";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Offline";"2023-09-15T15:18:16.813Z"
"EVR-00025";"";"Rápido";"Offline";"Évora";"Estrada Nacional 114 Km 4,5";"KLC - KLC - Kilometer Low Cost";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Offline";"2023-09-15T15:18:16.813Z"
"EVR-00026";"";"Rápido";"Disponível";"Évora";"RUA DA BARBA RALA N1-A";"MOO - MOON-POWER";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:56.539Z"
"EVR-00027";"";"Rápido";"Disponível";"Évora";"R. da Horta das Figueiras";"EDP - EDP Comercial";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T19:59:32.565Z"
"EVR-00027";"";"Rápido";"Disponível";"Évora";"R. da Horta das Figueiras";"EDP - EDP Comercial";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:32.565Z"
"EVR-00031";"";"Ultrarrápido";"Disponível";"Évora";"R114-4 Praça Porta Da Lagoa";"NRG - SUNENERGY";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:25.117Z"
"EVR-00031";"";"Ultrarrápido";"Disponível";"Évora";"R114-4 Praça Porta Da Lagoa";"NRG - SUNENERGY";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:25.117Z"
"EVR-00032";"";"Semirrápido";"Disponível";"Évora";"Avenida Túlio Espanca";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T19:59:38.179Z"
"EVR-00032";"";"Semirrápido";"Disponível";"Évora";"Avenida Túlio Espanca";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:38.179Z"
"EVR-00034";"";"Semirrápido";"Disponível";"Évora";"Rua Raimundo 99 ABC";"LOG - Logical Gravity";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:26.897Z"
"EVR-00035";"";"Semirrápido";"Offline";"Évora";"Rua Raimundo 99 ABC";"LOG - Logical Gravity";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Offline";"2024-01-24T09:54:01.758Z"
"EVR-00036";"";"Semirrápido";"Disponível";"Évora";"Rua de Viana";"LUZ - LUZiGÁS";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:58:59.979Z"
"EVR-00036";"";"Semirrápido";"Disponível";"Évora";"Rua de Viana";"LUZ - LUZiGÁS";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:58:59.979Z"
"EVR-00038";"";"Rápido";"Disponível";"Évora";"R. Bento de Jesus Caraça 1";"ATL - Atlante";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T19:59:03.690Z"
"EVR-00038";"";"Rápido";"Disponível";"Évora";"R. Bento de Jesus Caraça 1";"ATL - Atlante";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:03.690Z"
"EVR-00038";"";"Rápido";"Disponível";"Évora";"R. Bento de Jesus Caraça 1";"ATL - Atlante";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:03.690Z"
"EVR-00039";"";"Rápido";"Em uso";"Évora";"Rua da Horta das Figueira";"ATL - Atlante";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Fora de Serviço";"2024-03-12T19:59:34.624Z"
"EVR-00039";"";"Rápido";"Em uso";"Évora";"Rua da Horta das Figueira";"ATL - Atlante";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Fora de Serviço";"2024-03-12T19:59:34.624Z"
