"ID";"UID DA TOMADA";"TIPO DE CARREGAMENTO";"ESTADO DO POSTO";"CIDADE";"MORADA";"OPERADOR";"MOBICHARGER";"NÍVEL DE TENSÃO";"TARIFA 1";"TARIFA 2";"TARIFA 3";"TIPO DE TOMADA";"FORMATO DA TOMADA";"POTÊNCIA DA TOMADA (kW)";"ESTADO DA TOMADA";"ÚLTIMA ATUALIZAÇÃO"
"CBR-00079";"";"Rápido";"Disponível";"Coimbra";"BK Coimbra - Estrada da Beira 485";"EDP - EDP Comercial";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:37.784Z"
"CBR-00080";"";"Rápido";"Disponível";"Coimbra";"R. Entre Vinhas 3,  Taveiro";"PRI - Prio";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:14.057Z"
"CBR-00080";"";"Rápido";"Disponível";"Coimbra";"R. Entre Vinhas 3,  Taveiro";"PRI - Prio";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:14.057Z"
"CBR-00082";"";"Semirrápido";"Disponível";"Coimbra";"R. Abel Dias Urbano 20";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:57.764Z"
"CBR-00082";"";"Semirrápido";"Disponível";"Coimbra";"R. Abel Dias Urbano 20";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:57.764Z"
"CBR-00083";"";"Semirrápido";"Disponível";"Coimbra";"Hotel Melia, Alameda Armando Gonçalves 20";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:38.691Z"
"CBR-00083";"";"Semirrápido";"Disponível";"Coimbra";"Hotel Melia, Alameda Armando Gonçalves 20";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:38.691Z"
"CBR-00084";"";"Semirrápido";"Disponível";"Coimbra";"Cruz Nova, Estrada Nacional 342";"REP - Repsol";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:43.077Z"
"CBR-00085";"";"Rápido";"Disponível";"Coimbra";"R. Q.ta da Portela 6/9";"ATL - Atlante";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:57.266Z"
"CBR-00085";"";"Rápido";"Disponível";"Coimbra";"R. Q.ta da Portela 6/9";"ATL - Atlante";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:57.266Z"
"CBR-00085";"";"Rápido";"Disponível";"Coimbra";"R. Q.ta da Portela 6/9";"ATL - Atlante";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:57.266Z"
"CBR-00086";"";"Rápido";"Disponível";"Coimbra";"Rua do Lagar, Lote 1";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:14.107Z"
"CBR-00086";"";"Rápido";"Disponível";"Coimbra";"Rua do Lagar, Lote 1";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T14:42:14.107Z"
"CBR-00086";"";"Rápido";"Disponível";"Coimbra";"Rua do Lagar, Lote 1";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:14.107Z"
"CBR-00087";"";"Rápido";"Em uso";"Coimbra";"Rua Doutor Manuel Almeida e Sousa";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Fora de Serviço";"2024-03-12T14:44:07.936Z"
"CBR-00087";"";"Rápido";"Em uso";"Coimbra";"Rua Doutor Manuel Almeida e Sousa";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T14:44:07.936Z"
"CBR-00087";"";"Rápido";"Em uso";"Coimbra";"Rua Doutor Manuel Almeida e Sousa";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Fora de Serviço";"2024-03-12T14:44:07.936Z"
"CBR-00090";"";"Rápido";"Disponível";"Coimbra";"Circular Externa de Coimbra";"ATL - Atlante";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:12.338Z"
"CBR-00090";"";"Rápido";"Disponível";"Coimbra";"Circular Externa de Coimbra";"ATL - Atlante";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:12.338Z"
"CBR-00090";"";"Rápido";"Disponível";"Coimbra";"Circular Externa de Coimbra";"ATL - Atlante";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:12.338Z"
"CBR-00092";"";"Rápido";"Disponível";"Coimbra";"R. Entre Vinhas";"ATL - Atlante";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:44:01.001Z"
"CBR-00092";"";"Rápido";"Disponível";"Coimbra";"R. Entre Vinhas";"ATL - Atlante";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:44:01.001Z"
"CBR-00092";"";"Rápido";"Disponível";"Coimbra";"R. Entre Vinhas";"ATL - Atlante";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:44:01.001Z"
"CBR-00093";"";"Semirrápido";"Disponível";"Coimbra";"Rua da Misericýrdia, Lagar dos Cortiýos";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:38.876Z"
"CBR-00093";"";"Semirrápido";"Disponível";"Coimbra";"Rua da Misericýrdia, Lagar dos Cortiýos";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:38.876Z"
"CBR-00094";"";"Semirrápido";"Disponível";"Coimbra";"Rua da Misericýrdia, Lagar dos Cortiýos";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T14:42:59.787Z"
"CBR-00094";"";"Semirrápido";"Disponível";"Coimbra";"Rua da Misericýrdia, Lagar dos Cortiýos";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:59.787Z"
"CBR-00095";"";"Semirrápido";"Disponível";"Coimbra";"Rua General Humberto Delgado";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:48.898Z"
"CBR-00095";"";"Semirrápido";"Disponível";"Coimbra";"Rua General Humberto Delgado";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:48.898Z"
"CBR-00096";"";"Semirrápido";"Disponível";"Coimbra";"Rua da Misericýrdia, Lagar dos Cortiýos";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:25.752Z"
"CBR-00096";"";"Semirrápido";"Disponível";"Coimbra";"Rua da Misericýrdia, Lagar dos Cortiýos";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:25.752Z"
"CBR-00097";"";"Semirrápido";"Em uso";"Coimbra";"Rua da Misericýrdia, Lagar dos Cortiýos";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T14:43:11.930Z"
"CBR-00097";"";"Semirrápido";"Em uso";"Coimbra";"Rua da Misericýrdia, Lagar dos Cortiýos";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T14:43:11.930Z"
"CBR-00098";"";"Semirrápido";"Disponível";"Coimbra";"Rua da Misericýrdia, Lagar dos Cortiýos";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:09.972Z"
"CBR-00098";"";"Semirrápido";"Disponível";"Coimbra";"Rua da Misericýrdia, Lagar dos Cortiýos";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:09.972Z"
"CBR-00103";"";"Semirrápido";"Disponível";"Coimbra";"R. PADRE MANUEL MARCELINO 12";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:26.989Z"
"CBR-00103";"";"Semirrápido";"Disponível";"Coimbra";"R. PADRE MANUEL MARCELINO 12";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:26.989Z"
"CBR-80004";"";"Normal";"Disponível";"Coimbra";"Alameda Dr. Armando Gonçalves";"ATL - Atlante";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Fora de Serviço";"2024-03-12T14:43:23.765Z"
"CBR-80004";"";"Normal";"Disponível";"Coimbra";"Alameda Dr. Armando Gonçalves";"ATL - Atlante";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:23.765Z"
"CBR-80004";"";"Normal";"Disponível";"Coimbra";"Alameda Dr. Armando Gonçalves";"ATL - Atlante";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:23.765Z"
"CBR-80004";"";"Normal";"Disponível";"Coimbra";"Alameda Dr. Armando Gonçalves";"ATL - Atlante";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T14:43:23.765Z"
"CBR-80007";"";"Semirrápido";"Disponível";"Coimbra";"Rua do Carmo";"ATL - Atlante";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T14:43:23.102Z"
"CBR-80007";"";"Semirrápido";"Disponível";"Coimbra";"Rua do Carmo";"ATL - Atlante";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:23.102Z"
"CBR-90001";"";"Normal";"Disponível";"Coimbra";"Rua Olímpio Nicolau Fernandes";"GLP - Galp";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:11.816Z"
"CBR-90001";"";"Normal";"Disponível";"Coimbra";"Rua Olímpio Nicolau Fernandes";"GLP - Galp";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:11.816Z"
"CBR-90001";"";"Normal";"Disponível";"Coimbra";"Rua Olímpio Nicolau Fernandes";"GLP - Galp";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:11.816Z"
"CBR-90001";"";"Normal";"Disponível";"Coimbra";"Rua Olímpio Nicolau Fernandes";"GLP - Galp";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:11.816Z"
"CBR-90002";"";"Semirrápido";"Em uso";"Coimbra";"Rua General Humberto Delgado";"GLP - Galp";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T14:43:14.332Z"
"CBR-90002";"";"Semirrápido";"Em uso";"Coimbra";"Rua General Humberto Delgado";"GLP - Galp";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T14:43:14.332Z"
"CBR-90003";"";"Normal";"Disponível";"Coimbra";"Praça Dom Dinis";"HRZ - Power Dot";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:59.376Z"
"CBR-90003";"";"Normal";"Disponível";"Coimbra";"Praça Dom Dinis";"HRZ - Power Dot";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:59.376Z"
"CBR-90003";"";"Normal";"Disponível";"Coimbra";"Praça Dom Dinis";"HRZ - Power Dot";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Fora de Serviço";"2024-03-12T14:43:59.376Z"
"CBR-90003";"";"Normal";"Disponível";"Coimbra";"Praça Dom Dinis";"HRZ - Power Dot";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:59.376Z"
"CBR-90005";"";"Normal";"Disponível";"Coimbra";"Rua Sílvio Lima";"GLP - Galp";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:11.285Z"
"CBR-90005";"";"Normal";"Disponível";"Coimbra";"Rua Sílvio Lima";"GLP - Galp";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:11.285Z"
"CBR-90005";"";"Normal";"Disponível";"Coimbra";"Rua Sílvio Lima";"GLP - Galp";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:11.285Z"
"CBR-90005";"";"Normal";"Disponível";"Coimbra";"Rua Sílvio Lima";"GLP - Galp";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:11.285Z"
"CBR-90006";"";"Normal";"Disponível";"Coimbra";"Casa do Sal";"HRZ - Power Dot";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:30.373Z"
"CBR-90006";"";"Normal";"Disponível";"Coimbra";"Casa do Sal";"HRZ - Power Dot";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:30.373Z"
"CBR-90006";"";"Normal";"Disponível";"Coimbra";"Casa do Sal";"HRZ - Power Dot";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:30.373Z"
"CBR-90006";"";"Normal";"Disponível";"Coimbra";"Casa do Sal";"HRZ - Power Dot";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:30.373Z"
"CBR-90008";"";"Normal";"Disponível";"Coimbra";"Rua 5 de Outubro";"HRZ - Power Dot";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:51.720Z"
"CBR-90008";"";"Normal";"Disponível";"Coimbra";"Rua 5 de Outubro";"HRZ - Power Dot";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T14:43:51.720Z"
"CBR-90009";"";"Semirrápido";"Disponível";"Coimbra";"Rua Flávio Rodrigues, AB";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:44.072Z"
"CBR-90009";"";"Semirrápido";"Disponível";"Coimbra";"Rua Flávio Rodrigues, AB";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:44.072Z"
"CCH-00004";"";"Rápido";"Disponível";"Coruche";"Rua do Cortiço - Sto Antonino";"ATL - Atlante";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:44:04.509Z"
"CCH-00004";"";"Rápido";"Disponível";"Coruche";"Rua do Cortiço - Sto Antonino";"ATL - Atlante";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:44:04.509Z"
"CCH-00004";"";"Rápido";"Disponível";"Coruche";"Rua do Cortiço - Sto Antonino";"ATL - Atlante";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:44:04.509Z"
"CCH-90001";"";"Semirrápido";"Disponível";"Coruche";"Largo de São Pedro";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:37.663Z"
"CCH-90001";"";"Semirrápido";"Disponível";"Coruche";"Largo de São Pedro";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:37.663Z"
"CDN-00002";"";"Semirrápido";"Disponível";"Condeixa-a-Nova";"R. Estr. Nacional 1";"EDP - EDP Comercial";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:32.472Z"
"CDN-00002";"";"Semirrápido";"Disponível";"Condeixa-a-Nova";"R. Estr. Nacional 1";"EDP - EDP Comercial";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:32.472Z"
"CDN-00003";"";"Rápido";"Disponível";"Condeixa-a-Nova";"N342 Quinta da Pereira";"ATL - Atlante";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:16.246Z"
"CDN-00003";"";"Rápido";"Disponível";"Condeixa-a-Nova";"N342 Quinta da Pereira";"ATL - Atlante";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:16.246Z"
"CDN-00003";"";"Rápido";"Disponível";"Condeixa-a-Nova";"N342 Quinta da Pereira";"ATL - Atlante";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:16.246Z"
"CDN-00004";"";"Rápido";"Disponível";"Condeixa-a-Nova";"N342 Quinta da Pereira";"ATL - Atlante";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:45.305Z"
"CDN-00004";"";"Rápido";"Disponível";"Condeixa-a-Nova";"N342 Quinta da Pereira";"ATL - Atlante";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:45.305Z"
"CDN-00004";"";"Rápido";"Disponível";"Condeixa-a-Nova";"N342 Quinta da Pereira";"ATL - Atlante";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:45.305Z"
"CDN-90001";"";"Semirrápido";"Disponível";"Condeixa-a-Nova";"Urbanização Quinta Nova 14";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:19.003Z"
"CDN-90001";"";"Semirrápido";"Disponível";"Condeixa-a-Nova";"Urbanização Quinta Nova 14";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:19.003Z"
"CDV-90001";"";"Semirrápido";"Disponível";"Cadaval";"Largo da Misericórdia";"GLP - Galp";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:44:00.461Z"
"CDV-90001";"";"Semirrápido";"Disponível";"Cadaval";"Largo da Misericórdia";"GLP - Galp";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:44:00.461Z"
"CHM-00002";"";"Rápido";"Disponível";"Chamusca";"Rua Direita de S. Pedro";"GLP - Galp";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:43.168Z"
"CHM-00002";"";"Rápido";"Disponível";"Chamusca";"Rua Direita de S. Pedro";"GLP - Galp";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:43.168Z"
"CHM-00002";"";"Rápido";"Disponível";"Chamusca";"Rua Direita de S. Pedro";"GLP - Galp";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:43.168Z"
"CHM-00003";"";"Rápido";"Disponível";"Chamusca";"Rua Câmara Pestana";"GLP - Galp";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:54.339Z"
"CHM-00003";"";"Rápido";"Disponível";"Chamusca";"Rua Câmara Pestana";"GLP - Galp";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:54.339Z"
"CHM-00003";"";"Rápido";"Disponível";"Chamusca";"Rua Câmara Pestana";"GLP - Galp";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T14:43:54.339Z"
"CHM-00005";"";"Rápido";"Disponível";"Chamusca";"R. Direita de São Pedro Km 99,78";"ATL - Atlante";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:40.205Z"
"CHM-00005";"";"Rápido";"Disponível";"Chamusca";"R. Direita de São Pedro Km 99,78";"ATL - Atlante";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:40.205Z"
"CHM-00005";"";"Rápido";"Disponível";"Chamusca";"R. Direita de São Pedro Km 99,78";"ATL - Atlante";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:40.205Z"
"CHM-90001";"";"Semirrápido";"Disponível";"Chamusca";"R. Gen. Humberto Delgado";"GLP - Galp";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:09.748Z"
"CHM-90001";"";"Semirrápido";"Disponível";"Chamusca";"R. Gen. Humberto Delgado";"GLP - Galp";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:09.748Z"
"CLB-00001";"";"Rápido";"Disponível";"Celorico da Beira";"A25 km 145.9 (Sentido Oeste/Este)";"GLG - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:47.670Z"
"CLB-00001";"";"Rápido";"Disponível";"Celorico da Beira";"A25 km 145.9 (Sentido Oeste/Este)";"GLG - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:47.670Z"
"CLB-00001";"";"Rápido";"Disponível";"Celorico da Beira";"A25 km 145.9 (Sentido Oeste/Este)";"GLG - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:47.670Z"
"CLB-00002";"";"Rápido";"Disponível";"Celorico da Beira";"A25 km 145.9 (Sentido Este/Oeste)";"GLG - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Fora de Serviço";"2024-03-12T14:43:24.497Z"
"CLB-00002";"";"Rápido";"Disponível";"Celorico da Beira";"A25 km 145.9 (Sentido Este/Oeste)";"GLG - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:24.497Z"
"CLB-00002";"";"Rápido";"Disponível";"Celorico da Beira";"A25 km 145.9 (Sentido Este/Oeste)";"GLG - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Fora de Serviço";"2024-03-12T14:43:24.497Z"
"CLB-00006";"";"Semirrápido";"Offline";"Celorico da Beira";"Quinta dos Cedros";"KLC - KLC - Kilometer Low Cost";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Offline";"2023-05-05T10:35:05.844Z"
"CLB-00008";"";"Semirrápido";"Disponível";"Celorico da Beira";"Rua Dom João de Oliveira Matos";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:13.709Z"
"CLB-00008";"";"Semirrápido";"Disponível";"Celorico da Beira";"Rua Dom João de Oliveira Matos";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:13.709Z"
"CLB-00009";"";"Rápido";"Disponível";"Celorico da Beira";"Avenida Dr. Marques Fernandes nº1";"HRZ - Power Dot";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:25.037Z"
"CLB-00009";"";"Rápido";"Disponível";"Celorico da Beira";"Avenida Dr. Marques Fernandes nº1";"HRZ - Power Dot";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:25.037Z"
"CLB-00009";"";"Rápido";"Disponível";"Celorico da Beira";"Avenida Dr. Marques Fernandes nº1";"HRZ - Power Dot";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:25.037Z"
"CLB-00009";"";"Rápido";"Disponível";"Celorico da Beira";"Avenida Dr. Marques Fernandes nº1";"HRZ - Power Dot";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:25.037Z"
"CLB-00009";"";"Rápido";"Disponível";"Celorico da Beira";"Avenida Dr. Marques Fernandes nº1";"HRZ - Power Dot";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:25.037Z"
"CLB-00010";"";"Semirrápido";"Disponível";"Celorico da Beira";"Quinta dos Cedros";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:41.872Z"
"CLB-00011";"";"Semirrápido";"Disponível";"Celorico da Beira";"Quinta dos Cedros";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:27.261Z"
"CLB-00013";"";"Rápido";"Disponível";"Celorico da Beira";"Quinta dos Cedros";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:05.691Z"
"CLB-00013";"";"Rápido";"Disponível";"Celorico da Beira";"Quinta dos Cedros";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:05.691Z"
"CLB-90003";"";"Semirrápido";"Disponível";"Celorico da Beira";"Av. da Corredoura";"HRZ - Power Dot";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:44:00.607Z"
"CLB-90003";"";"Semirrápido";"Disponível";"Celorico da Beira";"Av. da Corredoura";"HRZ - Power Dot";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:44:00.607Z"
"CLD-00004";"";"Semirrápido";"Em uso";"Caldas da Rainha";"Praça 25 de Abril";"MOB - MOBI.E";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T14:43:51.512Z"
"CLD-00004";"";"Semirrápido";"Em uso";"Caldas da Rainha";"Praça 25 de Abril";"MOB - MOBI.E";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T14:43:51.512Z"
"CLD-00007";"";"Semirrápido";"Disponível";"Caldas da Rainha";"Rua Isidoro Inácio Alves de Carvalho";"PRI - Prio";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:22.381Z"
"CLD-00007";"";"Semirrápido";"Disponível";"Caldas da Rainha";"Rua Isidoro Inácio Alves de Carvalho";"PRI - Prio";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:22.381Z"
"CLD-00009";"";"Semirrápido";"Disponível";"Caldas da Rainha";"R. Belchior de Matos 11";"HRZ - Power Dot";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:45.911Z"
"CLD-00009";"";"Semirrápido";"Disponível";"Caldas da Rainha";"R. Belchior de Matos 11";"HRZ - Power Dot";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:45.911Z"
"CLD-00010";"";"Semirrápido";"Disponível";"Caldas da Rainha";"R. Belchior de Matos";"HRZ - Power Dot";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:53.891Z"
"CLD-00010";"";"Semirrápido";"Disponível";"Caldas da Rainha";"R. Belchior de Matos";"HRZ - Power Dot";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:53.891Z"
